statename,year,hs_acres,hs_claims,state,statehood_year,region
Maryland,1959,0,0,MD,1788,South
Maryland,1960,0,0,MD,1788,South
Maryland,1961,0,0,MD,1788,South
Massachusetts,1868,0,0,MA,1788,Northeast
Massachusetts,1869,0,0,MA,1788,Northeast
Massachusetts,1870,0,0,MA,1788,Northeast
Massachusetts,1871,0,0,MA,1788,Northeast
Massachusetts,1872,0,0,MA,1788,Northeast
Massachusetts,1873,0,0,MA,1788,Northeast
Massachusetts,1874,0,0,MA,1788,Northeast
Massachusetts,1875,0,0,MA,1788,Northeast
Massachusetts,1876,0,0,MA,1788,Northeast
Massachusetts,1877,0,0,MA,1788,Northeast
Massachusetts,1878,0,0,MA,1788,Northeast
Massachusetts,1879,0,0,MA,1788,Northeast
Massachusetts,1880,0,0,MA,1788,Northeast
Massachusetts,1881,0,0,MA,1788,Northeast
Massachusetts,1882,0,0,MA,1788,Northeast
Massachusetts,1883,0,0,MA,1788,Northeast
Massachusetts,1884,0,0,MA,1788,Northeast
Massachusetts,1885,0,0,MA,1788,Northeast
Massachusetts,1886,0,0,MA,1788,Northeast
Massachusetts,1887,0,0,MA,1788,Northeast
Massachusetts,1888,0,0,MA,1788,Northeast
Massachusetts,1889,0,0,MA,1788,Northeast
Massachusetts,1890,0,0,MA,1788,Northeast
Massachusetts,1891,0,0,MA,1788,Northeast
Massachusetts,1892,0,0,MA,1788,Northeast
Massachusetts,1893,0,0,MA,1788,Northeast
Massachusetts,1894,0,0,MA,1788,Northeast
Massachusetts,1895,0,0,MA,1788,Northeast
Massachusetts,1896,0,0,MA,1788,Northeast
Massachusetts,1897,0,0,MA,1788,Northeast
Massachusetts,1898,0,0,MA,1788,Northeast
Massachusetts,1899,0,0,MA,1788,Northeast
Massachusetts,1900,0,0,MA,1788,Northeast
Massachusetts,1901,0,0,MA,1788,Northeast
Massachusetts,1902,0,0,MA,1788,Northeast
Massachusetts,1903,0,0,MA,1788,Northeast
Massachusetts,1904,0,0,MA,1788,Northeast
Massachusetts,1905,0,0,MA,1788,Northeast
Massachusetts,1906,0,0,MA,1788,Northeast
Massachusetts,1907,0,0,MA,1788,Northeast
Massachusetts,1908,0,0,MA,1788,Northeast
Massachusetts,1909,0,0,MA,1788,Northeast
Massachusetts,1910,0,0,MA,1788,Northeast
Massachusetts,1911,0,0,MA,1788,Northeast
Massachusetts,1912,0,0,MA,1788,Northeast
Massachusetts,1913,0,0,MA,1788,Northeast
Massachusetts,1914,0,0,MA,1788,Northeast
Massachusetts,1915,0,0,MA,1788,Northeast
Massachusetts,1916,0,0,MA,1788,Northeast
Massachusetts,1917,0,0,MA,1788,Northeast
Massachusetts,1918,0,0,MA,1788,Northeast
Massachusetts,1919,0,0,MA,1788,Northeast
Massachusetts,1920,0,0,MA,1788,Northeast
Massachusetts,1921,0,0,MA,1788,Northeast
Massachusetts,1922,0,0,MA,1788,Northeast
Massachusetts,1923,0,0,MA,1788,Northeast
Massachusetts,1924,0,0,MA,1788,Northeast
Massachusetts,1925,0,0,MA,1788,Northeast
Massachusetts,1926,0,0,MA,1788,Northeast
Massachusetts,1927,0,0,MA,1788,Northeast
Massachusetts,1928,0,0,MA,1788,Northeast
Massachusetts,1929,0,0,MA,1788,Northeast
Massachusetts,1930,0,0,MA,1788,Northeast
Massachusetts,1931,0,0,MA,1788,Northeast
Massachusetts,1932,0,0,MA,1788,Northeast
Massachusetts,1933,0,0,MA,1788,Northeast
Massachusetts,1934,0,0,MA,1788,Northeast
Massachusetts,1935,0,0,MA,1788,Northeast
Massachusetts,1936,0,0,MA,1788,Northeast
Massachusetts,1937,0,0,MA,1788,Northeast
Massachusetts,1938,0,0,MA,1788,Northeast
Massachusetts,1939,0,0,MA,1788,Northeast
Massachusetts,1940,0,0,MA,1788,Northeast
Massachusetts,1941,0,0,MA,1788,Northeast
Massachusetts,1942,0,0,MA,1788,Northeast
Massachusetts,1943,0,0,MA,1788,Northeast
Massachusetts,1944,0,0,MA,1788,Northeast
Massachusetts,1945,0,0,MA,1788,Northeast
Massachusetts,1946,0,0,MA,1788,Northeast
Massachusetts,1947,0,0,MA,1788,Northeast
Massachusetts,1948,0,0,MA,1788,Northeast
Massachusetts,1949,0,0,MA,1788,Northeast
Massachusetts,1950,0,0,MA,1788,Northeast
Massachusetts,1951,0,0,MA,1788,Northeast
Massachusetts,1952,0,0,MA,1788,Northeast
Massachusetts,1953,0,0,MA,1788,Northeast
Massachusetts,1954,0,0,MA,1788,Northeast
Massachusetts,1955,0,0,MA,1788,Northeast
Massachusetts,1956,0,0,MA,1788,Northeast
Massachusetts,1957,0,0,MA,1788,Northeast
Massachusetts,1958,0,0,MA,1788,Northeast
Massachusetts,1959,0,0,MA,1788,Northeast
Massachusetts,1960,0,0,MA,1788,Northeast
Massachusetts,1961,0,0,MA,1788,Northeast
Michigan,1868,61403,485,MI,1837,North Central
Michigan,1869,139542,1102,MI,1837,North Central
Michigan,1870,182624,1453,MI,1837,North Central
Michigan,1871,266646,2134,MI,1837,North Central
Michigan,1872,372206,2990,MI,1837,North Central
Michigan,1873,504979,4093,MI,1837,North Central
Michigan,1874,613645,5084,MI,1837,North Central
Michigan,1875,712495,5990,MI,1837,North Central
Michigan,1876,824996,7000,MI,1837,North Central
Michigan,1877,915090,7772,MI,1837,North Central
Michigan,1878,1040078,8819,MI,1837,North Central
Michigan,1879,1111789,9441,MI,1837,North Central
Michigan,1880,1186373,10062,MI,1837,North Central
Michigan,1881,1268219,10810,MI,1837,North Central
Michigan,1882,1338375,11439,MI,1837,North Central
Michigan,1883,1397944,11973,MI,1837,North Central
Michigan,1884,1467533,12548,MI,1837,North Central
Michigan,1885,1517968,12971,MI,1837,North Central
Michigan,1886,1574481,13412,MI,1837,North Central
Michigan,1887,1622527,13812,MI,1837,North Central
Michigan,1888,1671238,14189,MI,1837,North Central
Michigan,1889,1718781,14567,MI,1837,North Central
Michigan,1890,1761363,14902,MI,1837,North Central
Michigan,1891,1796333,15176,MI,1837,North Central
Michigan,1892,1823210,15396,MI,1837,North Central
Michigan,1893,1850647,15620,MI,1837,North Central
Michigan,1894,1884258,15880,MI,1837,North Central
Michigan,1895,1908733,16067,MI,1837,North Central
Michigan,1896,1931239,16241,MI,1837,North Central
Michigan,1897,1954687,16418,MI,1837,North Central
Michigan,1898,1984025,16643,MI,1837,North Central
Michigan,1899,2012559,16859,MI,1837,North Central
Michigan,1900,2038660,17074,MI,1837,North Central
Michigan,1901,2061440,17273,MI,1837,North Central
Michigan,1902,2082270,17474,MI,1837,North Central
Michigan,1903,2098366,17629,MI,1837,North Central
Michigan,1904,2114391,17775,MI,1837,North Central
Michigan,1905,2135863,17981,MI,1837,North Central
Michigan,1906,2156205,18167,MI,1837,North Central
Michigan,1907,2170090,18302,MI,1837,North Central
Michigan,1908,2182643,18428,MI,1837,North Central
Michigan,1909,2197979,18579,MI,1837,North Central
Michigan,1910,2214422,18735,MI,1837,North Central
Michigan,1911,2225103,18839,MI,1837,North Central
Michigan,1912,2235772,18940,MI,1837,North Central
Michigan,1913,2249775,19071,MI,1837,North Central
Michigan,1914,2261213,19189,MI,1837,North Central
Michigan,1915,2269511,19271,MI,1837,North Central
Michigan,1916,2279341,19368,MI,1837,North Central
Michigan,1917,2287540,19458,MI,1837,North Central
Michigan,1918,2295493,19545,MI,1837,North Central
Michigan,1919,2300388,19606,MI,1837,North Central
Michigan,1920,2304448,19657,MI,1837,North Central
Michigan,1921,2309897,19711,MI,1837,North Central
Michigan,1922,2312320,19738,MI,1837,North Central
Michigan,1923,2316640,19790,MI,1837,North Central
Michigan,1924,2319858,19825,MI,1837,North Central
Michigan,1925,2321605,19853,MI,1837,North Central
Michigan,1926,2321605,19853,MI,1837,North Central
Michigan,1927,2321605,19853,MI,1837,North Central
Michigan,1928,2321605,19853,MI,1837,North Central
Michigan,1929,2321605,19853,MI,1837,North Central
Michigan,1930,2321605,19853,MI,1837,North Central
Michigan,1931,2321605,19853,MI,1837,North Central
Michigan,1932,2321605,19853,MI,1837,North Central
Michigan,1933,2321605,19853,MI,1837,North Central
Michigan,1934,2321605,19853,MI,1837,North Central
Michigan,1935,2321605,19853,MI,1837,North Central
Michigan,1936,2321605,19853,MI,1837,North Central
Michigan,1937,2321605,19853,MI,1837,North Central
Michigan,1938,2321605,19853,MI,1837,North Central
Michigan,1939,2321605,19853,MI,1837,North Central
Michigan,1940,2321605,19853,MI,1837,North Central
Michigan,1941,2321605,19853,MI,1837,North Central
Michigan,1942,2321686,19856,MI,1837,North Central
Michigan,1943,2321737,19857,MI,1837,North Central
Michigan,1944,2321777,19858,MI,1837,North Central
Michigan,1945,2321897,19860,MI,1837,North Central
Michigan,1946,2321897,19860,MI,1837,North Central
Michigan,1947,2321937,19861,MI,1837,North Central
Michigan,1948,2321937,19861,MI,1837,North Central
Michigan,1949,2321937,19861,MI,1837,North Central
Michigan,1950,2321937,19861,MI,1837,North Central
Michigan,1951,2321937,19861,MI,1837,North Central
Michigan,1952,2321937,19861,MI,1837,North Central
Michigan,1953,2321937,19861,MI,1837,North Central
Michigan,1954,2321937,19861,MI,1837,North Central
Michigan,1955,2321937,19861,MI,1837,North Central
Michigan,1956,2321937,19861,MI,1837,North Central
Michigan,1957,2321937,19861,MI,1837,North Central
Michigan,1958,2321937,19861,MI,1837,North Central
Michigan,1959,2321937,19861,MI,1837,North Central
Michigan,1960,2321937,19861,MI,1837,North Central
Michigan,1961,2321937,19861,MI,1837,North Central
Minnesota,1868,113800,913,MN,1858,North Central
Minnesota,1869,278644,2257,MN,1858,North Central
Minnesota,1870,491032,3860,MN,1858,North Central
Minnesota,1871,680679,5313,MN,1858,North Central
Minnesota,1872,862357,6806,MN,1858,North Central
Minnesota,1873,1118005,8930,MN,1858,North Central
Minnesota,1874,1436324,11801,MN,1858,North Central
Minnesota,1875,1789620,15169,MN,1858,North Central
Minnesota,1876,2152694,18372,MN,1858,North Central
Minnesota,1877,2438713,20773,MN,1858,North Central
Minnesota,1878,2741364,23418,MN,1858,North Central
Minnesota,1879,3004332,25903,MN,1858,North Central
Minnesota,1880,3224264,27818,MN,1858,North Central
Minnesota,1881,3427065,29560,MN,1858,North Central
Minnesota,1882,3672712,31610,MN,1858,North Central
Minnesota,1883,3958951,33889,MN,1858,North Central
Minnesota,1884,4262291,36298,MN,1858,North Central
Minnesota,1885,4629518,39037,MN,1858,North Central
Minnesota,1886,4929751,41210,MN,1858,North Central
Minnesota,1887,5206364,43216,MN,1858,North Central
Minnesota,1888,5419042,44793,MN,1858,North Central
Minnesota,1889,5745169,47089,MN,1858,North Central
Minnesota,1890,5972869,48716,MN,1858,North Central
Minnesota,1891,6129350,49894,MN,1858,North Central
Minnesota,1892,6255957,50872,MN,1858,North Central
Minnesota,1893,6404004,51975,MN,1858,North Central
Minnesota,1894,6516896,52810,MN,1858,North Central
Minnesota,1895,6617555,53575,MN,1858,North Central
Minnesota,1896,6704696,54251,MN,1858,North Central
Minnesota,1897,6805516,55032,MN,1858,North Central
Minnesota,1898,6985170,56356,MN,1858,North Central
Minnesota,1899,7140824,57566,MN,1858,North Central
Minnesota,1900,7340051,59124,MN,1858,North Central
Minnesota,1901,7599995,61382,MN,1858,North Central
Minnesota,1902,7895122,63825,MN,1858,North Central
Minnesota,1903,8186480,66198,MN,1858,North Central
Minnesota,1904,8383789,67973,MN,1858,North Central
Minnesota,1905,8623022,69869,MN,1858,North Central
Minnesota,1906,8857372,71750,MN,1858,North Central
Minnesota,1907,9072153,73455,MN,1858,North Central
Minnesota,1908,9324413,75428,MN,1858,North Central
Minnesota,1909,9572808,77328,MN,1858,North Central
Minnesota,1910,9772326,78858,MN,1858,North Central
Minnesota,1911,9932900,80130,MN,1858,North Central
Minnesota,1912,9997961,80708,MN,1858,North Central
Minnesota,1913,10069376,81368,MN,1858,North Central
Minnesota,1914,10127698,81948,MN,1858,North Central
Minnesota,1915,10168715,82394,MN,1858,North Central
Minnesota,1916,10204342,82789,MN,1858,North Central
Minnesota,1917,10248017,83254,MN,1858,North Central
Minnesota,1918,10276826,83589,MN,1858,North Central
Minnesota,1919,10310828,83953,MN,1858,North Central
Minnesota,1920,10337365,84260,MN,1858,North Central
Minnesota,1921,10350764,84436,MN,1858,North Central
Minnesota,1922,10361603,84566,MN,1858,North Central
Minnesota,1923,10366886,84658,MN,1858,North Central
Minnesota,1924,10372172,84743,MN,1858,North Central
Minnesota,1925,10377680,84830,MN,1858,North Central
Minnesota,1926,10379885,84878,MN,1858,North Central
Minnesota,1927,10381585,84923,MN,1858,North Central
Minnesota,1928,10383309,84958,MN,1858,North Central
Minnesota,1929,10384682,84985,MN,1858,North Central
Minnesota,1930,10385522,84999,MN,1858,North Central
Minnesota,1931,10386787,85019,MN,1858,North Central
Minnesota,1932,10387666,85036,MN,1858,North Central
Minnesota,1933,10387871,85041,MN,1858,North Central
Minnesota,1934,10387871,85041,MN,1858,North Central
Minnesota,1935,10387871,85041,MN,1858,North Central
Minnesota,1936,10387871,85041,MN,1858,North Central
Minnesota,1937,10387871,85041,MN,1858,North Central
Minnesota,1938,10387871,85041,MN,1858,North Central
Minnesota,1939,10387871,85041,MN,1858,North Central
Minnesota,1940,10387871,85041,MN,1858,North Central
Minnesota,1941,10387871,85041,MN,1858,North Central
Minnesota,1942,10388195,85048,MN,1858,North Central
Minnesota,1943,10388895,85056,MN,1858,North Central
Minnesota,1944,10389015,85058,MN,1858,North Central
Minnesota,1945,10389336,85061,MN,1858,North Central
Minnesota,1946,10389336,85061,MN,1858,North Central
Minnesota,1947,10389336,85061,MN,1858,North Central
Minnesota,1948,10389426,85063,MN,1858,North Central
Minnesota,1949,10389466,85064,MN,1858,North Central
Minnesota,1950,10389470,85065,MN,1858,North Central
Minnesota,1951,10389477,85066,MN,1858,North Central
Minnesota,1952,10389484,85067,MN,1858,North Central
Minnesota,1953,10389484,85067,MN,1858,North Central
Minnesota,1954,10389484,85067,MN,1858,North Central
Minnesota,1955,10389485,85068,MN,1858,North Central
Minnesota,1956,10389485,85068,MN,1858,North Central
Minnesota,1957,10389565,85070,MN,1858,North Central
Minnesota,1958,10389566,85071,MN,1858,North Central
Minnesota,1959,10389566,85071,MN,1858,North Central
Minnesota,1960,10389606,85072,MN,1858,North Central
Minnesota,1961,10389606,85072,MN,1858,North Central
Mississippi,1868,0,0,MS,1817,South
Mississippi,1869,0,0,MS,1817,South
Mississippi,1870,0,0,MS,1817,South
Mississippi,1871,0,0,MS,1817,South
Mississippi,1872,539,9,MS,1817,South
Mississippi,1873,9130,171,MS,1817,South
Mississippi,1874,21253,333,MS,1817,South
Mississippi,1875,34960,495,MS,1817,South
Mississippi,1876,54962,706,MS,1817,South
Mississippi,1877,75409,898,MS,1817,South
Mississippi,1878,115602,1284,MS,1817,South
Mississippi,1879,151311,1593,MS,1817,South
Mississippi,1880,162080,1688,MS,1817,South
Mississippi,1881,184783,1915,MS,1817,South
Mississippi,1882,203411,2094,MS,1817,South
Mississippi,1883,236015,2382,MS,1817,South
Mississippi,1884,270459,2660,MS,1817,South
Mississippi,1885,309662,3010,MS,1817,South
Mississippi,1886,362061,3438,MS,1817,South
Mississippi,1887,432621,3997,MS,1817,South
Mississippi,1888,509719,4600,MS,1817,South
Mississippi,1889,624074,5400,MS,1817,South
Mississippi,1890,659215,5700,MS,1817,South
Mississippi,1891,804651,6910,MS,1817,South
Mississippi,1892,889850,7620,MS,1817,South
Mississippi,1893,961109,8202,MS,1817,South
Mississippi,1894,1050980,8954,MS,1817,South
Mississippi,1895,1144636,9712,MS,1817,South
Mississippi,1896,1266321,10673,MS,1817,South
Mississippi,1897,1468379,12175,MS,1817,South
Mississippi,1898,1595091,13227,MS,1817,South
Mississippi,1899,1711798,14238,MS,1817,South
Mississippi,1900,1787074,14900,MS,1817,South
Mississippi,1901,1945216,16284,MS,1817,South
Mississippi,1902,2036855,17138,MS,1817,South
Mississippi,1903,2084819,17599,MS,1817,South
Mississippi,1904,2163057,18395,MS,1817,South
Mississippi,1905,2228103,19088,MS,1817,South
Mississippi,1906,2290924,19782,MS,1817,South
Mississippi,1907,2344174,20372,MS,1817,South
Mississippi,1908,2381449,20809,MS,1817,South
Mississippi,1909,2412402,21142,MS,1817,South
Mississippi,1910,2445145,21537,MS,1817,South
Mississippi,1911,2470887,21842,MS,1817,South
Mississippi,1912,2497728,22180,MS,1817,South
Mississippi,1913,2526964,22558,MS,1817,South
Mississippi,1914,2545088,22796,MS,1817,South
Mississippi,1915,2556836,22971,MS,1817,South
Mississippi,1916,2574271,23199,MS,1817,South
Mississippi,1917,2590347,23423,MS,1817,South
Mississippi,1918,2604436,23611,MS,1817,South
Mississippi,1919,2613654,23754,MS,1817,South
Mississippi,1920,2621277,23862,MS,1817,South
Mississippi,1921,2624738,23924,MS,1817,South
Mississippi,1922,2628355,23976,MS,1817,South
Mississippi,1923,2631627,24028,MS,1817,South
Mississippi,1924,2633735,24062,MS,1817,South
Mississippi,1925,2635199,24089,MS,1817,South
Mississippi,1926,2635199,24089,MS,1817,South
Mississippi,1927,2635199,24089,MS,1817,South
Mississippi,1928,2635199,24089,MS,1817,South
Mississippi,1929,2635199,24089,MS,1817,South
Mississippi,1930,2635199,24089,MS,1817,South
Mississippi,1931,2635199,24089,MS,1817,South
Mississippi,1932,2635199,24089,MS,1817,South
Mississippi,1933,2635199,24089,MS,1817,South
Mississippi,1934,2635199,24089,MS,1817,South
Mississippi,1935,2635199,24089,MS,1817,South
Mississippi,1936,2635199,24089,MS,1817,South
Mississippi,1937,2635199,24089,MS,1817,South
Mississippi,1938,2635199,24089,MS,1817,South
Mississippi,1939,2635199,24089,MS,1817,South
Mississippi,1940,2635199,24089,MS,1817,South
Mississippi,1941,2635199,24089,MS,1817,South
Mississippi,1942,2635559,24095,MS,1817,South
Mississippi,1943,2635605,24096,MS,1817,South
Mississippi,1944,2635729,24098,MS,1817,South
Mississippi,1945,2635981,24101,MS,1817,South
Mississippi,1946,2635981,24101,MS,1817,South
Mississippi,1947,2636065,24103,MS,1817,South
Mississippi,1948,2636265,24105,MS,1817,South
Mississippi,1949,2636625,24111,MS,1817,South
Mississippi,1950,2636625,24111,MS,1817,South
Mississippi,1951,2636665,24112,MS,1817,South
Mississippi,1952,2636705,24113,MS,1817,South
Mississippi,1953,2636745,24114,MS,1817,South
Mississippi,1954,2636932,24117,MS,1817,South
Mississippi,1955,2636932,24117,MS,1817,South
Mississippi,1956,2637052,24120,MS,1817,South
Mississippi,1957,2637132,24122,MS,1817,South
Mississippi,1958,2637372,24125,MS,1817,South
Mississippi,1959,2637372,24125,MS,1817,South
Mississippi,1960,2637372,24125,MS,1817,South
Mississippi,1961,2637412,24126,MS,1817,South
Missouri,1868,0,0,MO,1821,North Central
Missouri,1869,1974,21,MO,1821,North Central
Missouri,1870,15718,187,MO,1821,North Central
Missouri,1871,81208,903,MO,1821,North Central
Missouri,1872,148196,1601,MO,1821,North Central
Missouri,1873,275525,2842,MO,1821,North Central
Missouri,1874,370530,3783,MO,1821,North Central
Missouri,1875,519098,5293,MO,1821,North Central
Missouri,1876,647788,6579,MO,1821,North Central
Missouri,1877,782930,7809,MO,1821,North Central
Missouri,1878,887874,8808,MO,1821,North Central
Missouri,1879,935547,9257,MO,1821,North Central
Missouri,1880,975050,9617,MO,1821,North Central
Missouri,1881,1000277,9860,MO,1821,North Central
Missouri,1882,1030800,10157,MO,1821,North Central
Missouri,1883,1065657,10509,MO,1821,North Central
Missouri,1884,1102172,10885,MO,1821,North Central
Missouri,1885,1142966,11288,MO,1821,North Central
Missouri,1886,1189596,11747,MO,1821,North Central
Missouri,1887,1264618,12456,MO,1821,North Central
Missouri,1888,1349947,13241,MO,1821,North Central
Missouri,1889,1470299,14275,MO,1821,North Central
Missouri,1890,1638049,15679,MO,1821,North Central
Missouri,1891,1821784,17197,MO,1821,North Central
Missouri,1892,1965380,18387,MO,1821,North Central
Missouri,1893,2093563,19480,MO,1821,North Central
Missouri,1894,2203867,20404,MO,1821,North Central
Missouri,1895,2301965,21265,MO,1821,North Central
Missouri,1896,2401519,22141,MO,1821,North Central
Missouri,1897,2498355,23018,MO,1821,North Central
Missouri,1898,2604715,24004,MO,1821,North Central
Missouri,1899,2708730,24985,MO,1821,North Central
Missouri,1900,2846073,26243,MO,1821,North Central
Missouri,1901,2959895,27358,MO,1821,North Central
Missouri,1902,3062438,28344,MO,1821,North Central
Missouri,1903,3165495,29365,MO,1821,North Central
Missouri,1904,3244222,30164,MO,1821,North Central
Missouri,1905,3293501,30685,MO,1821,North Central
Missouri,1906,3341737,31196,MO,1821,North Central
Missouri,1907,3382416,31641,MO,1821,North Central
Missouri,1908,3418562,32040,MO,1821,North Central
Missouri,1909,3456968,32447,MO,1821,North Central
Missouri,1910,3496849,32870,MO,1821,North Central
Missouri,1911,3534082,33265,MO,1821,North Central
Missouri,1912,3573083,33736,MO,1821,North Central
Missouri,1913,3600237,34051,MO,1821,North Central
Missouri,1914,3619385,34300,MO,1821,North Central
Missouri,1915,3627999,34412,MO,1821,North Central
Missouri,1916,3634763,34497,MO,1821,North Central
Missouri,1917,3639134,34558,MO,1821,North Central
Missouri,1918,3641204,34588,MO,1821,North Central
Missouri,1919,3642585,34609,MO,1821,North Central
Missouri,1920,3643263,34619,MO,1821,North Central
Missouri,1921,3643986,34629,MO,1821,North Central
Missouri,1922,3644226,34631,MO,1821,North Central
Missouri,1923,3644226,34631,MO,1821,North Central
Missouri,1924,3644226,34631,MO,1821,North Central
Missouri,1925,3644226,34631,MO,1821,North Central
Missouri,1926,3644226,34631,MO,1821,North Central
Missouri,1927,3644226,34631,MO,1821,North Central
Missouri,1928,3644226,34631,MO,1821,North Central
Missouri,1929,3644226,34631,MO,1821,North Central
Missouri,1930,3644226,34631,MO,1821,North Central
Missouri,1931,3644226,34631,MO,1821,North Central
Missouri,1932,3644226,34631,MO,1821,North Central
Missouri,1933,3644226,34631,MO,1821,North Central
Missouri,1934,3644226,34631,MO,1821,North Central
Missouri,1935,3644226,34631,MO,1821,North Central
Missouri,1936,3644226,34631,MO,1821,North Central
